FOM,ticket_id,account_id,contract_id,ticket_creation_date,ticket_close_date,response_time,resolution_time,priority,ticket_subject,status,num_previous_tickets_same_subject
2025-04-01,ticket_7568,account_771,contract_61_1_6,2025-01-28,2025-02-09,3,12,Medium,issue_4,Resolved,0
2025-08-01,ticket_7568,account_771,contract_61_1_6,2025-01-28,2025-02-09,3,12,Medium,issue_4,Resolved,1
2025-05-01,ticket_9870,account_771,contract_61_1_6,2025-01-28,2025-03-02,6,33,Low,issue_4,Pending,2
2025-07-01,ticket_9870,account_771,contract_61_1_6,2025-01-28,2025-03-02,6,33,Low,issue_4,Resolved,3
2025-10-01,ticket_9870,account_771,contract_61_1_6,2025-01-28,2025-03-02,6,33,Low,issue_4,Resolved,4
2025-12-01,ticket_4772,account_772,contract_61_1_7,2025-10-06,2025-11-22,6,47,Low,issue_2,Open,0
2025-11-01,ticket_4772,account_772,contract_61_1_7,2025-10-06,2025-11-22,6,47,Low,issue_3,In Progress,0
2025-11-01,ticket_3002,account_774,contract_62_1_2,2025-10-10,2025-11-26,2,47,Medium,issue_1,In Progress,0
2025-12-01,ticket_3002,account_774,contract_62_1_2,2025-10-10,2025-11-26,2,47,Medium,issue_1,Closed,1
2026-01-01,ticket_3002,account_774,contract_62_1_2,2025-10-10,2025-11-26,2,47,Medium,issue_4,Closed,0
2025-08-01,ticket_1259,account_775,contract_62_1_3,2025-06-07,2025-07-31,2,54,High,issue_1,Closed,0
2025-11-01,ticket_1259,account_775,contract_62_1_3,2025-06-07,2025-07-31,2,54,High,issue_2,Pending,0
2025-12-01,ticket_1259,account_775,contract_62_1_3,2025-06-07,2025-07-31,2,54,High,issue_2,In Progress,1
2025-11-01,ticket_6095,account_775,contract_62_1_3,2025-06-24,2025-08-27,16,64,Low,issue_2,Closed,2
2025-12-01,ticket_6095,account_775,contract_62_1_3,2025-06-24,2025-08-27,16,64,Low,issue_2,Pending,3
2026-01-01,ticket_6095,account_775,contract_62_1_3,2025-06-24,2025-08-27,16,64,Low,issue_2,Open,4
2025-09-01,ticket_1259,account_775,contract_62_1_3,2025-06-07,2025-07-31,2,54,High,issue_3,Pending,0
2025-07-01,ticket_6095,account_775,contract_62_1_3,2025-06-24,,16,64,Low,issue_3,In Progress,1
2025-08-01,ticket_6095,account_775,contract_62_1_3,2025-06-24,2025-08-27,16,64,Low,issue_3,Open,2
2025-11-01,ticket_2854,account_775,contract_62_1_3,2025-10-16,,19,48,Low,issue_3,In Progress,3
2025-12-01,ticket_2854,account_775,contract_62_1_3,2025-10-16,2025-12-03,19,48,Low,issue_3,Resolved,4
2026-01-01,ticket_2854,account_775,contract_62_1_3,2025-10-16,2025-12-03,19,48,Low,issue_3,Open,5
2025-07-01,ticket_1259,account_775,contract_62_1_3,2025-06-07,2025-07-31,2,54,High,issue_4,In Progress,0
2025-10-01,ticket_1259,account_775,contract_62_1_3,2025-06-07,2025-07-31,2,54,High,issue_4,In Progress,1
2026-01-01,ticket_1259,account_775,contract_62_1_3,2025-06-07,2025-07-31,2,54,High,issue_4,In Progress,2
2025-09-01,ticket_6095,account_775,contract_62_1_3,2025-06-24,2025-08-27,16,64,Low,issue_4,Resolved,3
2025-10-01,ticket_6095,account_775,contract_62_1_3,2025-06-24,2025-08-27,16,64,Low,issue_4,Open,4
2025-12-01,ticket_9573,account_776,contract_62_1_4,2025-11-18,2025-12-28,8,40,Medium,issue_4,In Progress,0
2026-01-01,ticket_9573,account_776,contract_62_1_4,2025-11-18,2025-12-28,8,40,Medium,issue_4,In Progress,1
2025-03-01,ticket_8750,account_777,contract_62_1_5,2025-02-06,,19,78,Low,issue_1,In Progress,0
2025-08-01,ticket_8750,account_777,contract_62_1_5,2025-02-06,2025-04-25,19,78,Low,issue_1,Open,1
2025-10-01,ticket_8750,account_777,contract_62_1_5,2025-02-06,2025-04-25,19,78,Low,issue_1,In Progress,2
2026-01-01,ticket_8750,account_777,contract_62_1_5,2025-02-06,2025-04-25,19,78,Low,issue_1,Pending,3
2025-05-01,ticket_8750,account_777,contract_62_1_5,2025-02-06,2025-04-25,19,78,Low,issue_2,Pending,0
2025-06-01,ticket_8750,account_777,contract_62_1_5,2025-02-06,2025-04-25,19,78,Low,issue_2,In Progress,1
2025-09-01,ticket_8750,account_777,contract_62_1_5,2025-02-06,2025-04-25,19,78,Low,issue_2,In Progress,2
2025-07-01,ticket_8750,account_777,contract_62_1_5,2025-02-06,2025-04-25,19,78,Low,issue_3,Open,0
2025-04-01,ticket_8750,account_777,contract_62_1_5,2025-02-06,2025-04-25,19,78,Low,issue_4,Pending,0
2025-11-01,ticket_8750,account_777,contract_62_1_5,2025-02-06,2025-04-25,19,78,Low,issue_4,In Progress,1
2025-12-01,ticket_8750,account_777,contract_62_1_5,2025-02-06,2025-04-25,19,78,Low,issue_4,Resolved,2
2026-01-01,ticket_3498,account_779,contract_62_1_7,2025-12-07,2026-01-25,1,49,Critical,issue_2,Closed,0
2025-12-01,ticket_4841,account_780,contract_62_1_8,2025-11-05,,7,63,Medium,issue_3,Pending,0
2026-01-01,ticket_4841,account_780,contract_62_1_8,2025-11-05,2026-01-07,7,63,Medium,issue_4,Pending,0
2026-01-01,ticket_3897,account_781,contract_63_1_1,2025-12-19,,2,58,Medium,issue_1,Closed,0
2026-02-01,ticket_3897,account_781,contract_63_1_1,2025-12-19,2026-02-15,2,58,Medium,issue_3,In Progress,0
2025-10-01,ticket_3392,account_782,contract_63_1_2,2025-04-07,2025-04-28,3,21,Medium,issue_1,Open,0
2025-05-01,ticket_3392,account_782,contract_63_1_2,2025-04-07,2025-04-28,3,21,Medium,issue_2,Open,0
2025-06-01,ticket_3392,account_782,contract_63_1_2,2025-04-07,2025-04-28,3,21,Medium,issue_2,In Progress,1
2025-07-01,ticket_3392,account_782,contract_63_1_2,2025-04-07,2025-04-28,3,21,Medium,issue_2,In Progress,2
2026-01-01,ticket_3392,account_782,contract_63_1_2,2025-04-07,2025-04-28,3,21,Medium,issue_2,Pending,3
2026-02-01,ticket_3392,account_782,contract_63_1_2,2025-04-07,2025-04-28,3,21,Medium,issue_2,Pending,4
2025-08-01,ticket_3392,account_782,contract_63_1_2,2025-04-07,2025-04-28,3,21,Medium,issue_3,In Progress,0
2025-09-01,ticket_3392,account_782,contract_63_1_2,2025-04-07,2025-04-28,3,21,Medium,issue_3,In Progress,1
2025-11-01,ticket_3392,account_782,contract_63_1_2,2025-04-07,2025-04-28,3,21,Medium,issue_3,Closed,2
2025-12-01,ticket_3392,account_782,contract_63_1_2,2025-04-07,2025-04-28,3,21,Medium,issue_3,Pending,3
2026-02-01,ticket_3517,account_783,contract_63_1_3,2025-11-01,2025-12-01,9,30,Medium,issue_1,Closed,0
2026-01-01,ticket_3517,account_783,contract_63_1_3,2025-11-01,2025-12-01,9,30,Medium,issue_2,In Progress,0
2025-12-01,ticket_3517,account_783,contract_63_1_3,2025-11-01,2025-12-01,9,30,Medium,issue_3,Pending,0
2025-11-01,ticket_3517,account_783,contract_63_1_3,2025-11-01,,9,30,Medium,issue_4,Open,0
2025-06-01,ticket_4334,account_784,contract_63_1_4,2025-04-18,2025-05-30,9,42,Medium,issue_1,Pending,0
2025-07-01,ticket_4334,account_784,contract_63_1_4,2025-04-18,2025-05-30,9,42,Medium,issue_1,Resolved,1
2025-11-01,ticket_4334,account_784,contract_63_1_4,2025-04-18,2025-05-30,9,42,Medium,issue_1,In Progress,2
2025-12-01,ticket_4334,account_784,contract_63_1_4,2025-04-18,2025-05-30,9,42,Medium,issue_1,Open,3
2025-10-01,ticket_7352,account_784,contract_63_1_4,2025-06-01,2025-06-10,2,9,Medium,issue_1,Pending,4
2025-11-01,ticket_7352,account_784,contract_63_1_4,2025-06-01,2025-06-10,2,9,Medium,issue_1,Closed,5
2025-12-01,ticket_7352,account_784,contract_63_1_4,2025-06-01,2025-06-10,2,9,Medium,issue_1,Open,6
2026-02-01,ticket_5484,account_784,contract_63_1_4,2025-08-19,2025-09-12,5,24,Medium,issue_1,In Progress,7
2025-05-01,ticket_4334,account_784,contract_63_1_4,2025-04-18,2025-05-30,9,42,Medium,issue_2,Closed,0
2025-08-01,ticket_4334,account_784,contract_63_1_4,2025-04-18,2025-05-30,9,42,Medium,issue_2,Resolved,1
2025-09-01,ticket_4334,account_784,contract_63_1_4,2025-04-18,2025-05-30,9,42,Medium,issue_2,Open,2
2025-10-01,ticket_4334,account_784,contract_63_1_4,2025-04-18,2025-05-30,9,42,Medium,issue_2,In Progress,3
2025-07-01,ticket_7352,account_784,contract_63_1_4,2025-06-01,2025-06-10,2,9,Medium,issue_2,In Progress,4
2025-08-01,ticket_7352,account_784,contract_63_1_4,2025-06-01,2025-06-10,2,9,Medium,issue_2,Closed,5
2025-09-01,ticket_5484,account_784,contract_63_1_4,2025-08-19,2025-09-12,5,24,Medium,issue_2,Resolved,6
2025-10-01,ticket_5484,account_784,contract_63_1_4,2025-08-19,2025-09-12,5,24,Medium,issue_2,Resolved,7
2025-11-01,ticket_5484,account_784,contract_63_1_4,2025-08-19,2025-09-12,5,24,Medium,issue_2,Resolved,8
2025-09-01,ticket_7352,account_784,contract_63_1_4,2025-06-01,2025-06-10,2,9,Medium,issue_3,In Progress,0
2025-12-01,ticket_5484,account_784,contract_63_1_4,2025-08-19,2025-09-12,5,24,Medium,issue_3,Pending,1
2026-01-01,ticket_5484,account_784,contract_63_1_4,2025-08-19,2025-09-12,5,24,Medium,issue_3,Resolved,2
2026-01-01,ticket_4334,account_784,contract_63_1_4,2025-04-18,2025-05-30,9,42,Medium,issue_4,Resolved,0
2026-02-01,ticket_4334,account_784,contract_63_1_4,2025-04-18,2025-05-30,9,42,Medium,issue_4,Open,1
2025-06-01,ticket_7352,account_784,contract_63_1_4,2025-06-01,2025-06-10,2,9,Medium,issue_4,In Progress,2
2026-01-01,ticket_7352,account_784,contract_63_1_4,2025-06-01,2025-06-10,2,9,Medium,issue_4,Pending,3
2026-02-01,ticket_7352,account_784,contract_63_1_4,2025-06-01,2025-06-10,2,9,Medium,issue_4,In Progress,4
2026-01-01,ticket_3786,account_786,contract_63_1_6,2025-12-26,2026-01-22,4,27,Medium,issue_2,In Progress,0
2026-01-01,ticket_5399,account_786,contract_63_1_6,2026-01-01,2026-01-22,1,21,Critical,issue_2,Open,1
2026-02-01,ticket_3786,account_786,contract_63_1_6,2025-12-26,2026-01-22,4,27,Medium,issue_3,Open,0
2026-02-01,ticket_5399,account_786,contract_63_1_6,2026-01-01,2026-01-22,1,21,Critical,issue_4,Closed,0
2022-04-01,ticket_9627,account_79,contract_9_2_2,2022-03-23,,1,67,Critical,issue_1,Resolved,0
2022-08-01,ticket_9627,account_79,contract_9_2_2,2022-03-23,2022-05-29,1,67,Critical,issue_2,Pending,0
2022-05-01,ticket_9627,account_79,contract_9_2_2,2022-03-23,2022-05-29,1,67,Critical,issue_4,Pending,0
2022-06-01,ticket_9627,account_79,contract_9_2_2,2022-03-23,2022-05-29,1,67,Critical,issue_4,Pending,1
2022-07-01,ticket_9627,account_79,contract_9_2_2,2022-03-23,2022-05-29,1,67,Critical,issue_4,Pending,2
2026-03-01,ticket_6468,account_790,contract_64_1_4,2026-02-17,2026-03-20,1,31,Medium,issue_3,Closed,0
2026-02-01,ticket_7063,account_791,contract_64_1_5,2025-11-01,2025-11-28,1,27,Critical,issue_1,In Progress,0
2026-03-01,ticket_1737,account_791,contract_64_1_5,2026-02-24,2026-03-10,13,14,Low,issue_2,In Progress,0
2025-11-01,ticket_7063,account_791,contract_64_1_5,2025-11-01,2025-11-28,1,27,Critical,issue_3,Pending,0
2025-12-01,ticket_7063,account_791,contract_64_1_5,2025-11-01,2025-11-28,1,27,Critical,issue_3,In Progress,1
2026-01-01,ticket_7063,account_791,contract_64_1_5,2025-11-01,2025-11-28,1,27,Critical,issue_3,In Progress,2
2026-03-01,ticket_7063,account_791,contract_64_1_5,2025-11-01,2025-11-28,1,27,Critical,issue_4,Resolved,0
2025-09-01,ticket_2137,account_792,contract_65_1_1,2025-07-16,2025-07-17,1,1,High,issue_1,In Progress,0
2025-11-01,ticket_2137,account_792,contract_65_1_1,2025-07-16,2025-07-17,1,1,High,issue_1,Pending,1
2026-02-01,ticket_2137,account_792,contract_65_1_1,2025-07-16,2025-07-17,1,1,High,issue_1,Pending,2
2026-03-01,ticket_2137,account_792,contract_65_1_1,2025-07-16,2025-07-17,1,1,High,issue_1,In Progress,3
2025-08-01,ticket_2137,account_792,contract_65_1_1,2025-07-16,2025-07-17,1,1,High,issue_2,Closed,0
2026-01-01,ticket_2137,account_792,contract_65_1_1,2025-07-16,2025-07-17,1,1,High,issue_2,In Progress,1
2025-10-01,ticket_2137,account_792,contract_65_1_1,2025-07-16,2025-07-17,1,1,High,issue_3,In Progress,0
2026-02-01,ticket_8692,account_792,contract_65_1_1,2026-01-24,2026-02-22,9,29,Low,issue_3,Pending,1
2026-04-01,ticket_8692,account_792,contract_65_1_1,2026-01-24,2026-02-22,9,29,Low,issue_3,Closed,2
2025-12-01,ticket_2137,account_792,contract_65_1_1,2025-07-16,2025-07-17,1,1,High,issue_4,Resolved,0
2026-04-01,ticket_2137,account_792,contract_65_1_1,2025-07-16,2025-07-17,1,1,High,issue_4,Open,1
2026-03-01,ticket_8692,account_792,contract_65_1_1,2026-01-24,2026-02-22,9,29,Low,issue_4,Resolved,2
2026-04-01,ticket_9271,account_793,contract_65_1_2,2026-03-05,2026-04-02,1,28,Critical,issue_4,In Progress,0
2026-04-01,ticket_6114,account_793,contract_65_1_2,2026-03-27,2026-04-11,7,15,Medium,issue_4,Open,1
2026-03-01,ticket_3235,account_795,contract_65_1_4,2025-06-12,2025-06-18,1,6,Medium,issue_1,Closed,0
2025-07-01,ticket_3235,account_795,contract_65_1_4,2025-06-12,2025-06-18,1,6,Medium,issue_2,In Progress,0
2025-12-01,ticket_3235,account_795,contract_65_1_4,2025-06-12,2025-06-18,1,6,Medium,issue_2,Resolved,1
2026-02-01,ticket_3235,account_795,contract_65_1_4,2025-06-12,2025-06-18,1,6,Medium,issue_2,Resolved,2
2026-04-01,ticket_3235,account_795,contract_65_1_4,2025-06-12,2025-06-18,1,6,Medium,issue_2,Pending,3
2025-08-01,ticket_3235,account_795,contract_65_1_4,2025-06-12,2025-06-18,1,6,Medium,issue_3,In Progress,0
2025-11-01,ticket_3235,account_795,contract_65_1_4,2025-06-12,2025-06-18,1,6,Medium,issue_3,In Progress,1
2025-09-01,ticket_3235,account_795,contract_65_1_4,2025-06-12,2025-06-18,1,6,Medium,issue_4,Pending,0
2025-10-01,ticket_3235,account_795,contract_65_1_4,2025-06-12,2025-06-18,1,6,Medium,issue_4,In Progress,1
2026-01-01,ticket_3235,account_795,contract_65_1_4,2025-06-12,2025-06-18,1,6,Medium,issue_4,Resolved,2
2025-12-01,ticket_1796,account_796,contract_65_1_5,2025-10-18,2025-12-24,14,67,Low,issue_1,Closed,0
2026-03-01,ticket_1796,account_796,contract_65_1_5,2025-10-18,2025-12-24,14,67,Low,issue_1,Pending,1
2026-04-01,ticket_1796,account_796,contract_65_1_5,2025-10-18,2025-12-24,14,67,Low,issue_1,Resolved,2
2025-11-01,ticket_1796,account_796,contract_65_1_5,2025-10-18,,14,67,Low,issue_2,Open,0
2026-02-01,ticket_1796,account_796,contract_65_1_5,2025-10-18,2025-12-24,14,67,Low,issue_2,Resolved,1
2026-01-01,ticket_1796,account_796,contract_65_1_5,2025-10-18,2025-12-24,14,67,Low,issue_4,In Progress,0
2026-01-01,ticket_3745,account_797,contract_65_1_6,2025-10-26,2025-11-08,12,13,Low,issue_1,Closed,0
2026-02-01,ticket_3745,account_797,contract_65_1_6,2025-10-26,2025-11-08,12,13,Low,issue_1,Closed,1
2025-11-01,ticket_3745,account_797,contract_65_1_6,2025-10-26,2025-11-08,12,13,Low,issue_2,Open,0
2026-04-01,ticket_3745,account_797,contract_65_1_6,2025-10-26,2025-11-08,12,13,Low,issue_2,Resolved,1
2026-03-01,ticket_3745,account_797,contract_65_1_6,2025-10-26,2025-11-08,12,13,Low,issue_3,Resolved,0
2025-12-01,ticket_3745,account_797,contract_65_1_6,2025-10-26,2025-11-08,12,13,Low,issue_4,In Progress,0
2021-03-01,ticket_6503,account_8,contract_1_2_8,2021-02-15,,9,84,Medium,issue_1,In Progress,0
2021-06-01,ticket_6503,account_8,contract_1_2_8,2021-02-15,2021-05-10,9,84,Medium,issue_1,In Progress,1
2021-10-01,ticket_6503,account_8,contract_1_2_8,2021-02-15,2021-05-10,9,84,Medium,issue_1,Pending,2
2021-02-01,ticket_9867,account_8,contract_1_2_8,2021-01-02,2021-01-22,3,20,Low,issue_2,Pending,0
2021-07-01,ticket_9867,account_8,contract_1_2_8,2021-01-02,2021-01-22,3,20,Low,issue_2,Closed,1
2021-12-01,ticket_9867,account_8,contract_1_2_8,2021-01-02,2021-01-22,3,20,Low,issue_2,Resolved,2
2021-09-01,ticket_6503,account_8,contract_1_2_8,2021-02-15,2021-05-10,9,84,Medium,issue_2,In Progress,3
2021-04-01,ticket_9867,account_8,contract_1_2_8,2021-01-02,2021-01-22,3,20,Low,issue_3,In Progress,0
2021-05-01,ticket_9867,account_8,contract_1_2_8,2021-01-02,2021-01-22,3,20,Low,issue_3,In Progress,1
2021-06-01,ticket_9867,account_8,contract_1_2_8,2021-01-02,2021-01-22,3,20,Low,issue_3,Closed,2
2021-08-01,ticket_9867,account_8,contract_1_2_8,2021-01-02,2021-01-22,3,20,Low,issue_3,In Progress,3
2021-09-01,ticket_9867,account_8,contract_1_2_8,2021-01-02,2021-01-22,3,20,Low,issue_3,In Progress,4
2021-04-01,ticket_6503,account_8,contract_1_2_8,2021-02-15,,9,84,Medium,issue_3,Pending,5
2021-11-01,ticket_6503,account_8,contract_1_2_8,2021-02-15,2021-05-10,9,84,Medium,issue_3,Closed,6
2021-03-01,ticket_9867,account_8,contract_1_2_8,2021-01-02,2021-01-22,3,20,Low,issue_4,Pending,0
2021-10-01,ticket_9867,account_8,contract_1_2_8,2021-01-02,2021-01-22,3,20,Low,issue_4,In Progress,1
2021-11-01,ticket_9867,account_8,contract_1_2_8,2021-01-02,2021-01-22,3,20,Low,issue_4,Resolved,2
2021-05-01,ticket_6503,account_8,contract_1_2_8,2021-02-15,2021-05-10,9,84,Medium,issue_4,In Progress,3
2021-07-01,ticket_6503,account_8,contract_1_2_8,2021-02-15,2021-05-10,9,84,Medium,issue_4,Open,4
2021-08-01,ticket_6503,account_8,contract_1_2_8,2021-02-15,2021-05-10,9,84,Medium,issue_4,In Progress,5
2021-12-01,ticket_6503,account_8,contract_1_2_8,2021-02-15,2021-05-10,9,84,Medium,issue_4,Resolved,6
2022-06-01,ticket_6220,account_8,contract_1_3_4,2022-05-02,2022-06-14,3,43,Medium,issue_1,Closed,0
2022-08-01,ticket_6220,account_8,contract_1_3_4,2022-05-02,2022-06-14,3,43,Medium,issue_1,Pending,1
2022-10-01,ticket_6220,account_8,contract_1_3_4,2022-05-02,2022-06-14,3,43,Medium,issue_1,Open,2
2022-12-01,ticket_6220,account_8,contract_1_3_4,2022-05-02,2022-06-14,3,43,Medium,issue_1,Pending,3
2022-12-01,ticket_2695,account_8,contract_1_3_4,2022-06-10,2022-06-22,1,12,Low,issue_1,Pending,4
2022-10-01,ticket_2695,account_8,contract_1_3_4,2022-06-10,2022-06-22,1,12,Low,issue_2,In Progress,0
2022-11-01,ticket_1596,account_8,contract_1_3_4,2022-10-21,,1,48,Critical,issue_2,In Progress,1
2022-12-01,ticket_1596,account_8,contract_1_3_4,2022-10-21,2022-12-08,1,48,Critical,issue_2,Open,2
2022-07-01,ticket_6220,account_8,contract_1_3_4,2022-05-02,2022-06-14,3,43,Medium,issue_3,In Progress,0
2022-09-01,ticket_6220,account_8,contract_1_3_4,2022-05-02,2022-06-14,3,43,Medium,issue_3,In Progress,1
2022-11-01,ticket_6220,account_8,contract_1_3_4,2022-05-02,2022-06-14,3,43,Medium,issue_3,In Progress,2
2022-09-01,ticket_2695,account_8,contract_1_3_4,2022-06-10,2022-06-22,1,12,Low,issue_3,Open,3
2022-07-01,ticket_2695,account_8,contract_1_3_4,2022-06-10,2022-06-22,1,12,Low,issue_4,Resolved,0
2022-08-01,ticket_2695,account_8,contract_1_3_4,2022-06-10,2022-06-22,1,12,Low,issue_4,Resolved,1
2022-11-01,ticket_2695,account_8,contract_1_3_4,2022-06-10,2022-06-22,1,12,Low,issue_4,Resolved,2
2023-08-01,ticket_4771,account_8,contract_1_4_1,2023-06-16,2023-07-14,19,28,Low,issue_1,Resolved,0
2023-12-01,ticket_4771,account_8,contract_1_4_1,2023-06-16,2023-07-14,19,28,Low,issue_1,Resolved,1
2023-10-01,ticket_1157,account_8,contract_1_4_1,2023-09-08,,3,67,High,issue_1,Resolved,2
2023-11-01,ticket_1157,account_8,contract_1_4_1,2023-09-08,2023-11-14,3,67,High,issue_2,Open,0
2023-07-01,ticket_4771,account_8,contract_1_4_1,2023-06-16,2023-07-14,19,28,Low,issue_3,In Progress,0
2023-12-01,ticket_1157,account_8,contract_1_4_1,2023-09-08,2023-11-14,3,67,High,issue_3,Closed,1
2023-09-01,ticket_4771,account_8,contract_1_4_1,2023-06-16,2023-07-14,19,28,Low,issue_4,Closed,0
2023-10-01,ticket_4771,account_8,contract_1_4_1,2023-06-16,2023-07-14,19,28,Low,issue_4,Open,1
2023-11-01,ticket_4771,account_8,contract_1_4_1,2023-06-16,2023-07-14,19,28,Low,issue_4,Pending,2
2021-05-01,ticket_1662,account_80,contract_9_1_4,2021-02-25,2021-03-05,1,8,High,issue_2,In Progress,0
2021-06-01,ticket_1662,account_80,contract_9_1_4,2021-02-25,2021-03-05,1,8,High,issue_2,In Progress,1
2021-03-01,ticket_1662,account_80,contract_9_1_4,2021-02-25,2021-03-05,1,8,High,issue_3,Open,0
2021-04-01,ticket_1662,account_80,contract_9_1_4,2021-02-25,2021-03-05,1,8,High,issue_3,Open,1
2021-07-01,ticket_1662,account_80,contract_9_1_4,2021-02-25,2021-03-05,1,8,High,issue_4,In Progress,0
2021-08-01,ticket_1662,account_80,contract_9_1_4,2021-02-25,2021-03-05,1,8,High,issue_4,Closed,1
2025-11-01,ticket_5443,account_801,contract_66_1_4,2025-10-17,2025-11-17,5,31,Medium,issue_1,Resolved,0
2026-01-01,ticket_5443,account_801,contract_66_1_4,2025-10-17,2025-11-17,5,31,Medium,issue_1,Pending,1
2026-05-01,ticket_5443,account_801,contract_66_1_4,2025-10-17,2025-11-17,5,31,Medium,issue_1,Resolved,2
2026-01-01,ticket_6010,account_801,contract_66_1_4,2025-10-27,2025-11-13,1,17,High,issue_1,Open,3
2026-03-01,ticket_6010,account_801,contract_66_1_4,2025-10-27,2025-11-13,1,17,High,issue_1,In Progress,4
2026-04-01,ticket_3716,account_801,contract_66_1_4,2026-03-04,2026-03-27,2,23,Medium,issue_1,Pending,5
2026-05-01,ticket_3716,account_801,contract_66_1_4,2026-03-04,2026-03-27,2,23,Medium,issue_1,In Progress,6
2026-02-01,ticket_5443,account_801,contract_66_1_4,2025-10-17,2025-11-17,5,31,Medium,issue_2,Closed,0
2025-11-01,ticket_6010,account_801,contract_66_1_4,2025-10-27,2025-11-13,1,17,High,issue_2,Open,1
2026-02-01,ticket_6010,account_801,contract_66_1_4,2025-10-27,2025-11-13,1,17,High,issue_2,In Progress,2
2025-12-01,ticket_6010,account_801,contract_66_1_4,2025-10-27,2025-11-13,1,17,High,issue_3,Open,0
2025-12-01,ticket_5443,account_801,contract_66_1_4,2025-10-17,2025-11-17,5,31,Medium,issue_4,In Progress,0
2026-03-01,ticket_5443,account_801,contract_66_1_4,2025-10-17,2025-11-17,5,31,Medium,issue_4,Closed,1
2026-04-01,ticket_5443,account_801,contract_66_1_4,2025-10-17,2025-11-17,5,31,Medium,issue_4,Resolved,2
2026-04-01,ticket_6010,account_801,contract_66_1_4,2025-10-27,2025-11-13,1,17,High,issue_4,Pending,3
2026-05-01,ticket_6010,account_801,contract_66_1_4,2025-10-27,2025-11-13,1,17,High,issue_4,In Progress,4
2025-09-01,ticket_6192,account_803,contract_66_1_6,2025-06-10,2025-06-24,13,14,Low,issue_1,In Progress,0
2025-12-01,ticket_6192,account_803,contract_66_1_6,2025-06-10,2025-06-24,13,14,Low,issue_1,In Progress,1
2026-01-01,ticket_6192,account_803,contract_66_1_6,2025-06-10,2025-06-24,13,14,Low,issue_1,In Progress,2
2026-02-01,ticket_6192,account_803,contract_66_1_6,2025-06-10,2025-06-24,13,14,Low,issue_1,In Progress,3
2026-04-01,ticket_6192,account_803,contract_66_1_6,2025-06-10,2025-06-24,13,14,Low,issue_1,Pending,4
