FOM,contract_id,MOC,POC,usage_score,support_score,activity_score,score_y_c,ischr,score_final,score_final_b,support_score_label,usage_score_label,activity_score_label,account_id,number_contract,industry,business_size,annual_revenue,has_product_1,has_product_2,has_product_3,has_product_4,has_product_5,contract_acv,per_product,pre_contract_value_change_pct,age_at_contract,num_pre_contract,first_contract_value_change_pct,group,group_des,acv_label,clv_contract,clv_contract_with_churn,customer_lifespan_contract,final_status,stage,stage_at_moc12
11/1/2024,contract_54_1_8,6,0.5,-0.333333333,0.375,0.75,0.34,0,4.41E-05,0,healthy,risky,healthy,account_728,1,Healthcare,Small,3.57,1,1,0,1,0,29100,0.6,0,1,0,,3,new_next_s,S,29100,26190,1,renewal,renewal,renewal
12/1/2024,contract_54_1_8,7,0.583333333,-0.333333333,0.25,0,0.34,0,0.379174501,0,healthy,risky,0,account_728,1,Healthcare,Small,3.57,1,1,0,1,0,29100,0.6,0,1,0,,3,new_next_s,S,29100,26190,1,renewal,renewal,renewal
1/1/2025,contract_54_1_8,8,0.666666667,-0.5,0.5,0,0.34,0,0.549129903,1,healthy,risky,0,account_728,1,Healthcare,Small,3.57,1,1,0,1,0,29100,0.6,0,1,0,,3,new_next_s,S,29100,26190,1,renewal,risky,renewal
2/1/2025,contract_54_1_8,9,0.75,-0.833333333,0.5,0.75,0.34,0,0.000208299,0,healthy,risky,healthy,account_728,1,Healthcare,Small,3.57,1,1,0,1,0,29100,0.6,0,1,0,,3,new_next_s,S,29100,26190,1,renewal,renewal,renewal
3/1/2025,contract_54_1_8,10,0.833333333,0,0.375,0.75,0.34,0,7.35E-05,0,healthy,normal,healthy,account_728,1,Healthcare,Small,3.57,1,1,0,1,0,29100,0.6,0,1,0,,3,new_next_s,S,29100,26190,1,renewal,renewal,renewal
4/1/2025,contract_54_1_8,11,0.916666667,-0.333333333,0.75,0.875,0.34,0,0.000665138,0,healthy,risky,healthy,account_728,1,Healthcare,Small,3.57,1,1,0,1,0,29100,0.6,0,1,0,,3,new_next_s,S,29100,26190,1,renewal,renewal,renewal
5/1/2025,contract_54_1_8,12,1,-0.666666667,0.75,0,0.34,0,0.404632181,0,healthy,risky,0,account_728,1,Healthcare,Small,3.57,1,1,0,1,0,29100,0.6,0,1,0,,3,new_next_s,S,29100,26190,1,renewal,renewal,renewal
6/1/2025,contract_54_2_1,1,0.083333333,-0.5,0,0,0.19,0,0.163959846,0,0,risky,0,account_728,2,Healthcare,Small,3.57,1,1,0,1,0,29100,0.6,0,13,1,0,9,unknown,S,29100,13784,2,0,renewal,expansion
7/1/2025,contract_54_2_1,2,0.166666667,-0.5,0,0,0.19,0,0.321747214,0,0,risky,0,account_728,2,Healthcare,Small,3.57,1,1,0,1,0,29100,0.6,0,13,1,0,9,unknown,S,29100,13784,2,0,renewal,expansion
8/1/2025,contract_54_2_1,3,0.25,-0.5,0,-0.375,0.19,0,0.306010336,0,0,risky,risky,account_728,2,Healthcare,Small,3.57,1,1,0,1,0,29100,0.6,0,13,1,0,9,unknown,S,29100,13784,2,0,renewal,expansion
9/1/2025,contract_54_2_1,4,0.333333333,-0.5,0,-0.375,0.19,0,0.430744559,0,0,risky,risky,account_728,2,Healthcare,Small,3.57,1,1,0,1,0,29100,0.6,0,13,1,0,9,unknown,S,29100,13784,2,0,renewal,expansion
10/1/2025,contract_54_2_1,5,0.416666667,0,0,-0.125,0.19,0,0.258953214,0,0,normal,risky,account_728,2,Healthcare,Small,3.57,1,1,0,1,0,29100,0.6,0,13,1,0,9,unknown,S,29100,13784,2,0,renewal,expansion
11/1/2025,contract_54_2_1,6,0.5,0,0,-0.125,0.19,0,0.323896915,0,0,normal,risky,account_728,2,Healthcare,Small,3.57,1,1,0,1,0,29100,0.6,0,13,1,0,9,unknown,S,29100,13784,2,0,renewal,expansion
12/1/2025,contract_54_2_1,7,0.583333333,0.166666667,0,0.125,0.19,0,0.046969719,0,0,healthy,healthy,account_728,2,Healthcare,Small,3.57,1,1,0,1,0,29100,0.6,0,13,1,0,9,unknown,S,29100,13784,2,0,expansion,expansion
1/1/2026,contract_54_2_1,8,0.666666667,0.333333333,0,0,0.19,0,0.441159546,0,0,healthy,0,account_728,2,Healthcare,Small,3.57,1,1,0,1,0,29100,0.6,0,13,1,0,9,unknown,S,29100,13784,2,0,renewal,expansion
2/1/2026,contract_54_2_1,9,0.75,0.5,0,0.375,0.19,0,0.001970103,0,0,healthy,healthy,account_728,2,Healthcare,Small,3.57,1,1,0,1,0,29100,0.6,0,13,1,0,9,unknown,S,29100,13784,2,0,expansion,expansion
3/1/2026,contract_54_2_1,10,0.833333333,0,0.375,0,0.19,0,0.5733217,1,healthy,normal,0,account_728,2,Healthcare,Small,3.57,1,1,0,1,0,29100,0.6,0,13,1,0,9,unknown,S,29100,13784,2,0,risky,expansion
4/1/2026,contract_54_2_1,11,0.916666667,0.333333333,0.375,0.5,0.19,0,0.000276278,0,healthy,healthy,healthy,account_728,2,Healthcare,Small,3.57,1,1,0,1,0,29100,0.6,0,13,1,0,9,unknown,S,29100,13784,2,0,expansion,expansion
5/1/2026,contract_54_2_1,12,1,0.333333333,0.375,0.5,0.19,0,0.000342522,0,healthy,healthy,healthy,account_728,2,Healthcare,Small,3.57,1,1,0,1,0,29100,0.6,0,13,1,0,9,unknown,S,29100,13784,2,0,expansion,expansion
7/1/2024,contract_55_1_1,1,0.083333333,-1,0,-0.125,0.04,0,0.02884197,0,0,risky,risky,account_729,1,Finance,Large,354.77,1,1,1,1,0,98700,0.8,0,1,0,,9,unknown,M,98700,88830,1,0,adoption,renewal
8/1/2024,contract_55_1_1,2,0.166666667,-0.166666667,0,-0.125,0.04,0,0.053831171,0,0,risky,risky,account_729,1,Finance,Large,354.77,1,1,1,1,0,98700,0.8,0,1,0,,9,unknown,M,98700,88830,1,0,adoption,renewal
9/1/2024,contract_55_1_1,3,0.25,0.166666667,0,0,0.04,0,0.243653446,0,0,healthy,0,account_729,1,Finance,Large,354.77,1,1,1,1,0,98700,0.8,0,1,0,,9,unknown,M,98700,88830,1,0,adoption,renewal
10/1/2024,contract_55_1_1,4,0.333333333,0.166666667,0,0,0.04,0,0.17878674,0,0,healthy,normal,account_729,1,Finance,Large,354.77,1,1,1,1,0,98700,0.8,0,1,0,,9,unknown,M,98700,88830,1,0,renewal,renewal
11/1/2024,contract_55_1_1,5,0.416666667,0.166666667,0,0,0.04,0,0.116922326,0,0,healthy,0,account_729,1,Finance,Large,354.77,1,1,1,1,0,98700,0.8,0,1,0,,9,unknown,M,98700,88830,1,0,renewal,renewal
12/1/2024,contract_55_1_1,6,0.5,0,0,0,0.04,0,0.125391141,0,0,normal,0,account_729,1,Finance,Large,354.77,1,1,1,1,0,98700,0.8,0,1,0,,9,unknown,M,98700,88830,1,0,renewal,renewal
1/1/2025,contract_55_1_1,7,0.583333333,0.166666667,0,0.25,0.04,0,0.002153179,0,0,healthy,healthy,account_729,1,Finance,Large,354.77,1,1,1,1,0,98700,0.8,0,1,0,,9,unknown,M,98700,88830,1,0,expansion,renewal
2/1/2025,contract_55_1_1,8,0.666666667,0.166666667,0,0.5,0.04,0,0.002533648,0,0,healthy,healthy,account_729,1,Finance,Large,354.77,1,1,1,1,0,98700,0.8,0,1,0,,9,unknown,M,98700,88830,1,0,expansion,renewal
3/1/2025,contract_55_1_1,9,0.75,0.666666667,0,0,0.04,0,0.066097341,0,0,healthy,0,account_729,1,Finance,Large,354.77,1,1,1,1,0,98700,0.8,0,1,0,,9,unknown,M,98700,88830,1,0,renewal,renewal
4/1/2025,contract_55_1_1,10,0.833333333,0.666666667,0,0,0.04,0,0.04365154,0,0,healthy,0,account_729,1,Finance,Large,354.77,1,1,1,1,0,98700,0.8,0,1,0,,9,unknown,M,98700,88830,1,0,renewal,renewal
5/1/2025,contract_55_1_1,11,0.916666667,0.5,0,0,0.04,0,0.10940174,0,0,healthy,0,account_729,1,Finance,Large,354.77,1,1,1,1,0,98700,0.8,0,1,0,,9,unknown,M,98700,88830,1,0,renewal,renewal
6/1/2025,contract_55_1_1,12,1,-0.166666667,0,0.625,0.04,0,0.001549121,0,0,risky,healthy,account_729,1,Finance,Large,354.77,1,1,1,1,0,98700,0.8,0,1,0,,9,unknown,M,98700,88830,1,0,renewal,renewal
8/1/2020,contract_8_1_9,1,0.083333333,0.666666667,0,0.125,0.03,0,0.015847852,0,0,healthy,healthy,account_73,1,Tech,Medium,42.83,0,0,1,1,1,77600,0.6,0,1,0,,4,new_next_h,M,77600,69840,1,expansion,adoption,renewal
9/1/2020,contract_8_1_9,2,0.166666667,-0.166666667,0,0.125,0.03,0,0.007227613,0,0,risky,healthy,account_73,1,Tech,Medium,42.83,0,0,1,1,1,77600,0.6,0,1,0,,4,new_next_h,M,77600,69840,1,expansion,adoption,renewal
10/1/2020,contract_8_1_9,3,0.25,-0.5,0,0.625,0.03,0,0.00031584,0,0,risky,healthy,account_73,1,Tech,Medium,42.83,0,0,1,1,1,77600,0.6,0,1,0,,4,new_next_h,M,77600,69840,1,expansion,adoption,renewal
11/1/2020,contract_8_1_9,4,0.333333333,-0.5,0,0.625,0.03,0,0.000316401,0,0,risky,healthy,account_73,1,Tech,Medium,42.83,0,0,1,1,1,77600,0.6,0,1,0,,4,new_next_h,M,77600,69840,1,expansion,renewal,renewal
12/1/2020,contract_8_1_9,5,0.416666667,0.166666667,0,0.625,0.03,0,8.58E-05,0,0,healthy,healthy,account_73,1,Tech,Medium,42.83,0,0,1,1,1,77600,0.6,0,1,0,,4,new_next_h,M,77600,69840,1,expansion,expansion,renewal
1/1/2021,contract_8_1_9,6,0.5,0.166666667,0,0.625,0.03,0,8.22E-05,0,0,healthy,healthy,account_73,1,Tech,Medium,42.83,0,0,1,1,1,77600,0.6,0,1,0,,4,new_next_h,M,77600,69840,1,expansion,expansion,renewal
2/1/2021,contract_8_1_9,7,0.583333333,0.5,0,0.625,0.03,0,0.000144933,0,0,healthy,healthy,account_73,1,Tech,Medium,42.83,0,0,1,1,1,77600,0.6,0,1,0,,4,new_next_h,M,77600,69840,1,expansion,expansion,renewal
3/1/2021,contract_8_1_9,8,0.666666667,-0.5,0,0.625,0.03,0,0.001073238,0,0,risky,healthy,account_73,1,Tech,Medium,42.83,0,0,1,1,1,77600,0.6,0,1,0,,4,new_next_h,M,77600,69840,1,expansion,renewal,renewal
4/1/2021,contract_8_1_9,9,0.75,-0.833333333,0,0.625,0.03,0,0.0019776,0,0,risky,healthy,account_73,1,Tech,Medium,42.83,0,0,1,1,1,77600,0.6,0,1,0,,4,new_next_h,M,77600,69840,1,expansion,renewal,renewal
5/1/2021,contract_8_1_9,10,0.833333333,-0.833333333,0,0,0.03,0,0.157186791,0,0,risky,0,account_73,1,Tech,Medium,42.83,0,0,1,1,1,77600,0.6,0,1,0,,4,new_next_h,M,77600,69840,1,expansion,renewal,renewal
6/1/2021,contract_8_1_9,11,0.916666667,0.166666667,0,0.625,0.03,0,0.0003567,0,0,healthy,healthy,account_73,1,Tech,Medium,42.83,0,0,1,1,1,77600,0.6,0,1,0,,4,new_next_h,M,77600,69840,1,expansion,expansion,renewal
7/1/2021,contract_8_1_9,12,1,-0.5,0,0,0.03,0,0.083581515,0,0,risky,0,account_73,1,Tech,Medium,42.83,0,0,1,1,1,77600,0.6,0,1,0,,4,new_next_h,M,77600,69840,1,expansion,renewal,renewal
8/1/2021,contract_8_2_7,1,0.083333333,0,0,-0.25,0.13,0,0.023930686,0,0,normal,risky,account_73,2,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0.332474227,13,1,33.24742268,7,rnew_next_s,L,103400,48979,2,renewal,renewal,renewal
9/1/2021,contract_8_2_7,2,0.166666667,0.166666667,0,0,0.13,0,0.18344602,0,0,healthy,0,account_73,2,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0.332474227,13,1,33.24742268,7,rnew_next_s,L,103400,48979,2,renewal,renewal,renewal
10/1/2021,contract_8_2_7,3,0.25,-0.333333333,0,-0.25,0.13,0,0.085872076,0,0,risky,risky,account_73,2,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0.332474227,13,1,33.24742268,7,rnew_next_s,L,103400,48979,2,renewal,renewal,renewal
11/1/2021,contract_8_2_7,4,0.333333333,0.833333333,0,0,0.13,0,0.112977058,0,0,healthy,0,account_73,2,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0.332474227,13,1,33.24742268,7,rnew_next_s,L,103400,48979,2,renewal,renewal,renewal
12/1/2021,contract_8_2_7,5,0.416666667,-0.166666667,0,0,0.13,0,0.175661087,0,0,risky,normal,account_73,2,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0.332474227,13,1,33.24742268,7,rnew_next_s,L,103400,48979,2,renewal,renewal,renewal
1/1/2022,contract_8_2_7,6,0.5,0.833333333,0,0,0.13,0,0.132877246,0,0,healthy,0,account_73,2,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0.332474227,13,1,33.24742268,7,rnew_next_s,L,103400,48979,2,renewal,renewal,renewal
2/1/2022,contract_8_2_7,7,0.583333333,0.166666667,0,0,0.13,0,0.193214923,0,0,healthy,0,account_73,2,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0.332474227,13,1,33.24742268,7,rnew_next_s,L,103400,48979,2,renewal,renewal,renewal
3/1/2022,contract_8_2_7,8,0.666666667,-0.5,0,0,0.13,0,0.217506349,0,0,risky,normal,account_73,2,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0.332474227,13,1,33.24742268,7,rnew_next_s,L,103400,48979,2,renewal,renewal,renewal
4/1/2022,contract_8_2_7,9,0.75,0.5,0,0.25,0.13,0,0.012579831,0,0,healthy,healthy,account_73,2,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0.332474227,13,1,33.24742268,7,rnew_next_s,L,103400,48979,2,renewal,expansion,renewal
5/1/2022,contract_8_2_7,10,0.833333333,-0.166666667,0,0.5,0.13,0,0.001245808,0,0,risky,healthy,account_73,2,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0.332474227,13,1,33.24742268,7,rnew_next_s,L,103400,48979,2,renewal,renewal,renewal
6/1/2022,contract_8_2_7,11,0.916666667,0.166666667,0,0,0.13,0,0.160797775,0,0,healthy,0,account_73,2,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0.332474227,13,1,33.24742268,7,rnew_next_s,L,103400,48979,2,renewal,renewal,renewal
7/1/2022,contract_8_2_7,12,1,0.166666667,-0.375,0,0.13,0,0.16627267,0,risky,healthy,0,account_73,2,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0.332474227,13,1,33.24742268,7,rnew_next_s,L,103400,48979,2,renewal,renewal,renewal
8/1/2022,contract_8_3_4,1,0.083333333,0,0,0,0.3,0,0.329467446,0,0,normal,0,account_73,3,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0,25,2,33.24742268,7,rnew_next_s,L,103400,48979,3,renewal,renewal,expansion
9/1/2022,contract_8_3_4,2,0.166666667,-0.166666667,0,-0.375,0.3,0,0.320091933,0,0,risky,risky,account_73,3,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0,25,2,33.24742268,7,rnew_next_s,L,103400,48979,3,renewal,renewal,expansion
10/1/2022,contract_8_3_4,3,0.25,-0.833333333,0,0,0.3,0,0.241555199,0,0,risky,0,account_73,3,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0,25,2,33.24742268,7,rnew_next_s,L,103400,48979,3,renewal,renewal,expansion
11/1/2022,contract_8_3_4,4,0.333333333,-0.166666667,0,0,0.3,0,0.27080676,0,0,risky,normal,account_73,3,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0,25,2,33.24742268,7,rnew_next_s,L,103400,48979,3,renewal,renewal,expansion
12/1/2022,contract_8_3_4,5,0.416666667,0.166666667,0,0.25,0.3,0,0.003694957,0,0,healthy,healthy,account_73,3,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0,25,2,33.24742268,7,rnew_next_s,L,103400,48979,3,renewal,expansion,expansion
1/1/2023,contract_8_3_4,6,0.5,0.833333333,0,0,0.3,0,0.284217954,0,0,healthy,0,account_73,3,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0,25,2,33.24742268,7,rnew_next_s,L,103400,48979,3,renewal,renewal,expansion
2/1/2023,contract_8_3_4,7,0.583333333,0,0,0.25,0.3,0,0.00251755,0,0,normal,healthy,account_73,3,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0,25,2,33.24742268,7,rnew_next_s,L,103400,48979,3,renewal,renewal,expansion
3/1/2023,contract_8_3_4,8,0.666666667,0.5,0,0.375,0.3,0,0.004529324,0,0,healthy,healthy,account_73,3,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0,25,2,33.24742268,7,rnew_next_s,L,103400,48979,3,renewal,expansion,expansion
4/1/2023,contract_8_3_4,9,0.75,0.166666667,0.125,0.625,0.3,0,0.000475825,0,healthy,healthy,healthy,account_73,3,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0,25,2,33.24742268,7,rnew_next_s,L,103400,48979,3,renewal,expansion,expansion
5/1/2023,contract_8_3_4,10,0.833333333,0.5,0.25,0.625,0.3,0,9.75E-05,0,healthy,healthy,healthy,account_73,3,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0,25,2,33.24742268,7,rnew_next_s,L,103400,48979,3,renewal,expansion,expansion
6/1/2023,contract_8_3_4,11,0.916666667,-0.166666667,0.25,0.875,0.3,0,4.44E-05,0,healthy,risky,healthy,account_73,3,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0,25,2,33.24742268,7,rnew_next_s,L,103400,48979,3,renewal,renewal,expansion
7/1/2023,contract_8_3_4,12,1,0.166666667,0.375,0.875,0.3,0,0.000136786,0,healthy,healthy,healthy,account_73,3,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0,25,2,33.24742268,7,rnew_next_s,L,103400,48979,3,renewal,expansion,expansion
8/1/2023,contract_8_4_1,1,0.083333333,0.333333333,0,0,0.26,1,0.331389695,0,0,healthy,0,account_73,4,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0,37,3,33.24742268,5,rnew_chr,L,103400,48979,4,risky,renewal,risky
9/1/2023,contract_8_4_1,2,0.166666667,-0.333333333,0,-0.375,0.26,1,0.595473111,1,0,risky,risky,account_73,4,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0,37,3,33.24742268,5,rnew_chr,L,103400,48979,4,risky,risky,risky
10/1/2023,contract_8_4_1,3,0.25,-0.333333333,-0.25,0,0.26,1,0.424499512,0,risky,risky,0,account_73,4,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0,37,3,33.24742268,5,rnew_chr,L,103400,48979,4,risky,renewal,risky
11/1/2023,contract_8_4_1,4,0.333333333,-0.333333333,-0.25,-0.125,0.26,1,0.318789512,0,risky,risky,risky,account_73,4,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0,37,3,33.24742268,5,rnew_chr,L,103400,48979,4,risky,renewal,risky
12/1/2023,contract_8_4_1,5,0.416666667,-0.166666667,0.5,0,0.26,1,0.575590134,1,healthy,risky,0,account_73,4,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0,37,3,33.24742268,5,rnew_chr,L,103400,48979,4,risky,risky,risky
1/1/2024,contract_8_4_1,6,0.5,0.333333333,0.5,0,0.26,1,0.634881079,1,healthy,healthy,0,account_73,4,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0,37,3,33.24742268,5,rnew_chr,L,103400,48979,4,risky,risky,risky
2/1/2024,contract_8_4_1,7,0.583333333,0.333333333,0.375,0,0.26,1,0.560248375,1,healthy,healthy,0,account_73,4,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0,37,3,33.24742268,5,rnew_chr,L,103400,48979,4,risky,risky,risky
3/1/2024,contract_8_4_1,8,0.666666667,0.166666667,0.375,0,0.26,1,0.543998897,1,healthy,healthy,0,account_73,4,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0,37,3,33.24742268,5,rnew_chr,L,103400,48979,4,risky,risky,risky
4/1/2024,contract_8_4_1,9,0.75,0.166666667,0.375,-0.25,0.26,1,0.957841039,1,healthy,healthy,risky,account_73,4,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0,37,3,33.24742268,5,rnew_chr,L,103400,48979,4,risky,risky,risky
5/1/2024,contract_8_4_1,10,0.833333333,0.166666667,0.5,0,0.26,1,0.481347471,0,healthy,healthy,0,account_73,4,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0,37,3,33.24742268,5,rnew_chr,L,103400,48979,4,risky,renewal,risky
6/1/2024,contract_8_4_1,11,0.916666667,0,0.5,0,0.26,1,0.380099446,0,healthy,normal,0,account_73,4,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0,37,3,33.24742268,5,rnew_chr,L,103400,48979,4,risky,renewal,risky
7/1/2024,contract_8_4_1,12,1,-0.166666667,0.5,0,0.26,1,0.548476338,1,healthy,risky,0,account_73,4,Tech,Medium,42.83,1,0,1,1,1,103400,0.8,0,37,3,33.24742268,5,rnew_chr,L,103400,48979,4,risky,risky,risky
7/1/2024,contract_55_1_2,1,0.083333333,0.166666667,0,-0.125,0,0,0.00155578,0,0,healthy,risky,account_730,1,Retail & E-commerce,Medium,30.79,0,1,0,1,1,77600,0.6,0,1,0,,9,unknown,M,77600,69840,1,0,adoption,expansion
8/1/2024,contract_55_1_2,2,0.166666667,-0.166666667,0,0,0,0,0.034648016,0,0,risky,normal,account_730,1,Retail & E-commerce,Medium,30.79,0,1,0,1,1,77600,0.6,0,1,0,,9,unknown,M,77600,69840,1,0,adoption,expansion
9/1/2024,contract_55_1_2,3,0.25,-0.333333333,0,0.125,0,0,0.028474789,0,0,risky,healthy,account_730,1,Retail & E-commerce,Medium,30.79,0,1,0,1,1,77600,0.6,0,1,0,,9,unknown,M,77600,69840,1,0,adoption,expansion
10/1/2024,contract_55_1_2,4,0.333333333,0.333333333,0,0,0,0,0.002938856,0,0,healthy,0,account_730,1,Retail & E-commerce,Medium,30.79,0,1,0,1,1,77600,0.6,0,1,0,,9,unknown,M,77600,69840,1,0,renewal,expansion
11/1/2024,contract_55_1_2,5,0.416666667,0.833333333,0.25,0,0,0,0.004033062,0,healthy,healthy,0,account_730,1,Retail & E-commerce,Medium,30.79,0,1,0,1,1,77600,0.6,0,1,0,,9,unknown,M,77600,69840,1,0,renewal,expansion
12/1/2024,contract_55_1_2,6,0.5,0.166666667,0.375,0.25,0,0,0.000799078,0,healthy,healthy,healthy,account_730,1,Retail & E-commerce,Medium,30.79,0,1,0,1,1,77600,0.6,0,1,0,,9,unknown,M,77600,69840,1,0,expansion,expansion
1/1/2025,contract_55_1_2,7,0.583333333,-0.166666667,0.375,0.75,0,0,1.29E-05,0,healthy,risky,healthy,account_730,1,Retail & E-commerce,Medium,30.79,0,1,0,1,1,77600,0.6,0,1,0,,9,unknown,M,77600,69840,1,0,renewal,expansion
2/1/2025,contract_55_1_2,8,0.666666667,0,0.375,0.75,0,0,8.43E-06,0,healthy,normal,healthy,account_730,1,Retail & E-commerce,Medium,30.79,0,1,0,1,1,77600,0.6,0,1,0,,9,unknown,M,77600,69840,1,0,renewal,expansion
3/1/2025,contract_55_1_2,9,0.75,-0.5,0.5,0.75,0,0,0.000143396,0,healthy,risky,healthy,account_730,1,Retail & E-commerce,Medium,30.79,0,1,0,1,1,77600,0.6,0,1,0,,9,unknown,M,77600,69840,1,0,renewal,expansion
4/1/2025,contract_55_1_2,10,0.833333333,-0.166666667,0.5,0.75,0,0,0.000201289,0,healthy,risky,healthy,account_730,1,Retail & E-commerce,Medium,30.79,0,1,0,1,1,77600,0.6,0,1,0,,9,unknown,M,77600,69840,1,0,renewal,expansion
5/1/2025,contract_55_1_2,11,0.916666667,0.5,0.5,0.75,0,0,4.45E-05,0,healthy,healthy,healthy,account_730,1,Retail & E-commerce,Medium,30.79,0,1,0,1,1,77600,0.6,0,1,0,,9,unknown,M,77600,69840,1,0,expansion,expansion
6/1/2025,contract_55_1_2,12,1,0.5,0.5,0.75,0,0,6.33E-05,0,healthy,healthy,healthy,account_730,1,Retail & E-commerce,Medium,30.79,0,1,0,1,1,77600,0.6,0,1,0,,9,unknown,M,77600,69840,1,0,expansion,expansion
7/1/2024,contract_55_1_3,1,0.083333333,-0.333333333,0,-0.375,0.03,0,0.031927735,0,0,risky,risky,account_731,1,Healthcare,Large,87.6,0,1,1,1,1,126900,0.8,0,1,0,,9,unknown,L,126900,114210,1,0,adoption,expansion
8/1/2024,contract_55_1_3,2,0.166666667,0,0,0,0.03,0,0.083549619,0,0,normal,0,account_731,1,Healthcare,Large,87.6,0,1,1,1,1,126900,0.8,0,1,0,,9,unknown,L,126900,114210,1,0,adoption,expansion
9/1/2024,contract_55_1_3,3,0.25,-0.333333333,0,-0.125,0.03,0,0.068337567,0,0,risky,risky,account_731,1,Healthcare,Large,87.6,0,1,1,1,1,126900,0.8,0,1,0,,9,unknown,L,126900,114210,1,0,adoption,expansion
10/1/2024,contract_55_1_3,4,0.333333333,0.5,0,0,0.03,0,0.077966116,0,0,healthy,normal,account_731,1,Healthcare,Large,87.6,0,1,1,1,1,126900,0.8,0,1,0,,9,unknown,L,126900,114210,1,0,renewal,expansion
11/1/2024,contract_55_1_3,5,0.416666667,-0.166666667,0,0,0.03,0,0.072359338,0,0,risky,0,account_731,1,Healthcare,Large,87.6,0,1,1,1,1,126900,0.8,0,1,0,,9,unknown,L,126900,114210,1,0,renewal,expansion
12/1/2024,contract_55_1_3,6,0.5,0.333333333,0,0.25,0.03,0,0.005151961,0,0,healthy,healthy,account_731,1,Healthcare,Large,87.6,0,1,1,1,1,126900,0.8,0,1,0,,9,unknown,L,126900,114210,1,0,expansion,expansion
1/1/2025,contract_55_1_3,7,0.583333333,0.166666667,0,0,0.03,0,0.062057931,0,0,healthy,0,account_731,1,Healthcare,Large,87.6,0,1,1,1,1,126900,0.8,0,1,0,,9,unknown,L,126900,114210,1,0,renewal,expansion
2/1/2025,contract_55_1_3,8,0.666666667,-0.166666667,0,0.25,0.03,0,0.009069022,0,0,risky,healthy,account_731,1,Healthcare,Large,87.6,0,1,1,1,1,126900,0.8,0,1,0,,9,unknown,L,126900,114210,1,0,renewal,expansion
3/1/2025,contract_55_1_3,9,0.75,0.333333333,0,0,0.03,0,0.054108936,0,0,healthy,0,account_731,1,Healthcare,Large,87.6,0,1,1,1,1,126900,0.8,0,1,0,,9,unknown,L,126900,114210,1,0,renewal,expansion
4/1/2025,contract_55_1_3,10,0.833333333,0.5,0,0.375,0.03,0,0.000917447,0,0,healthy,healthy,account_731,1,Healthcare,Large,87.6,0,1,1,1,1,126900,0.8,0,1,0,,9,unknown,L,126900,114210,1,0,expansion,expansion
5/1/2025,contract_55_1_3,11,0.916666667,0.166666667,0,0,0.03,0,0.056687709,0,0,healthy,0,account_731,1,Healthcare,Large,87.6,0,1,1,1,1,126900,0.8,0,1,0,,9,unknown,L,126900,114210,1,0,renewal,expansion
6/1/2025,contract_55_1_3,12,1,0.5,0,0.375,0.03,0,0.003781852,0,0,healthy,healthy,account_731,1,Healthcare,Large,87.6,0,1,1,1,1,126900,0.8,0,1,0,,9,unknown,L,126900,114210,1,0,expansion,expansion
7/1/2024,contract_55_1_4,1,0.083333333,0.333333333,0,-0.25,0.28,0,0.077335343,0,0,healthy,risky,account_732,1,Healthcare,Large,309.19,0,0,1,1,1,116400,0.6,0,1,0,,9,unknown,L,116400,104760,1,0,adoption,renewal
8/1/2024,contract_55_1_4,2,0.166666667,-0.333333333,0,0,0.28,0,0.440656096,0,0,risky,0,account_732,1,Healthcare,Large,309.19,0,0,1,1,1,116400,0.6,0,1,0,,9,unknown,L,116400,104760,1,0,adoption,renewal
